latitude,longitude,timestamp,animal_id
48.852622,2.3547,2009-04-26 15:46:05,touristParis
48.852677,2.3546,2009-04-26 15:46:10,touristParis
48.852724,2.354504,2009-04-26 15:46:15,touristParis
48.852747,2.354427,2009-04-26 15:46:20,touristParis
48.852704,2.354327,2009-04-26 15:46:25,touristParis
48.852715,2.35424,2009-04-26 15:46:30,touristParis
48.852774,2.354202,2009-04-26 15:46:35,touristParis
48.85279,2.354193,2009-04-26 15:46:40,touristParis
48.852804,2.354164,2009-04-26 15:46:45,touristParis
48.852816,2.354151,2009-04-26 15:46:50,touristParis
48.852813,2.354114,2009-04-26 15:46:55,touristParis
48.852816,2.354112,2009-04-26 15:47:00,touristParis
48.852816,2.354112,2009-04-26 15:47:03,touristParis
48.852821,2.354111,2009-04-26 15:47:05,touristParis
48.852831,2.354111,2009-04-26 15:47:10,touristParis
48.852823,2.35398,2009-04-26 15:47:15,touristParis
48.85274,2.353805,2009-04-26 15:47:17,touristParis
48.852718,2.353674,2009-04-26 15:47:22,touristParis
48.852718,2.353674,2009-04-26 15:47:25,touristParis
48.852722,2.353674,2009-04-26 15:47:27,touristParis
48.85278,2.353639,2009-04-26 15:47:32,touristParis
48.852801,2.353617,2009-04-26 15:47:37,touristParis
48.852809,2.353569,2009-04-26 15:47:42,touristParis
48.852859,2.353442,2009-04-26 15:47:46,touristParis
48.852932,2.353376,2009-04-26 15:47:51,touristParis
48.852904,2.353007,2009-04-26 15:54:01,touristParis
48.852914,2.352918,2009-04-26 15:54:06,touristParis
48.852921,2.352841,2009-04-26 15:54:11,touristParis
48.852914,2.352773,2009-04-26 15:54:16,touristParis
48.852894,2.352684,2009-04-26 15:54:21,touristParis
48.852833,2.352586,2009-04-26 15:54:26,touristParis
48.852792,2.352523,2009-04-26 15:54:31,touristParis
48.852751,2.352415,2009-04-26 15:54:36,touristParis
48.852701,2.352339,2009-04-26 15:54:41,touristParis
48.852601,2.352304,2009-04-26 15:54:45,touristParis
48.852518,2.352264,2009-04-26 15:54:50,touristParis
48.852502,2.352252,2009-04-26 15:54:55,touristParis
48.852485,2.352224,2009-04-26 15:55:00,touristParis
48.85243,2.352197,2009-04-26 15:55:05,touristParis
48.85237,2.352198,2009-04-26 15:55:10,touristParis
48.852318,2.352152,2009-04-26 15:55:15,touristParis
48.852247,2.352095,2009-04-26 15:55:20,touristParis
48.85218,2.352093,2009-04-26 15:55:25,touristParis
48.852131,2.352072,2009-04-26 15:55:30,touristParis
48.852121,2.352063,2009-04-26 15:55:35,touristParis
48.852067,2.352036,2009-04-26 15:55:40,touristParis
48.852,2.352004,2009-04-26 15:55:45,touristParis
48.851908,2.351885,2009-04-26 15:55:50,touristParis
48.851857,2.351825,2009-04-26 15:55:55,touristParis
48.851798,2.351784,2009-04-26 15:56:00,touristParis
48.851767,2.351714,2009-04-26 15:56:05,touristParis
48.851696,2.351666,2009-04-26 15:56:10,touristParis
48.851618,2.351622,2009-04-26 15:56:15,touristParis
48.851571,2.351565,2009-04-26 15:56:20,touristParis
48.851524,2.351522,2009-04-26 15:56:25,touristParis
48.851469,2.351489,2009-04-26 15:56:30,touristParis
48.851401,2.351458,2009-04-26 15:56:35,touristParis
48.851342,2.351426,2009-04-26 15:56:40,touristParis
48.851325,2.35135,2009-04-26 15:56:45,touristParis
48.851293,2.351283,2009-04-26 15:56:50,touristParis
48.851268,2.351214,2009-04-26 15:56:55,touristParis
48.851303,2.351132,2009-04-26 15:57:00,touristParis
48.851344,2.351021,2009-04-26 15:57:05,touristParis
48.851381,2.350935,2009-04-26 15:57:10,touristParis
48.851427,2.350835,2009-04-26 15:57:15,touristParis
48.851454,2.350739,2009-04-26 15:57:20,touristParis
48.851479,2.35064,2009-04-26 15:57:25,touristParis
48.851513,2.350526,2009-04-26 15:57:30,touristParis
48.85156,2.350442,2009-04-26 15:57:35,touristParis
48.851573,2.350389,2009-04-26 15:57:40,touristParis
48.851592,2.350335,2009-04-26 15:57:45,touristParis
48.851576,2.350306,2009-04-26 15:57:50,touristParis
48.851578,2.35026,2009-04-26 15:57:55,touristParis
48.851598,2.350224,2009-04-26 15:58:00,touristParis
48.851598,2.350224,2009-04-26 15:58:03,touristParis
48.851593,2.350228,2009-04-26 15:58:05,touristParis
48.851613,2.350186,2009-04-26 15:58:10,touristParis
48.851623,2.350134,2009-04-26 15:58:15,touristParis
48.851623,2.350134,2009-04-26 15:58:18,touristParis
48.851624,2.350128,2009-04-26 15:58:20,touristParis
48.851633,2.35009,2009-04-26 15:58:25,touristParis
48.851645,2.350056,2009-04-26 15:58:30,touristParis
48.851665,2.350042,2009-04-26 15:58:35,touristParis
48.851666,2.350042,2009-04-26 15:58:40,touristParis
48.851666,2.350042,2009-04-26 15:58:43,touristParis
48.851662,2.35004,2009-04-26 15:58:45,touristParis
48.851703,2.350035,2009-04-26 15:58:50,touristParis
48.851721,2.350022,2009-04-26 15:58:55,touristParis
48.851726,2.350021,2009-04-26 15:59:00,touristParis
48.851729,2.350024,2009-04-26 15:59:05,touristParis
48.851729,2.350024,2009-04-26 15:59:08,touristParis
48.851729,2.350024,2009-04-26 15:59:10,touristParis
48.851719,2.350037,2009-04-26 15:59:15,touristParis
48.851716,2.350048,2009-04-26 15:59:20,touristParis
48.851717,2.350049,2009-04-26 15:59:25,touristParis
48.851717,2.350049,2009-04-26 15:59:28,touristParis
48.851725,2.350053,2009-04-26 15:59:30,touristParis
48.851767,2.350067,2009-04-26 15:59:35,touristParis
48.851763,2.350074,2009-04-26 15:59:40,touristParis
48.85177,2.350074,2009-04-26 15:59:45,touristParis
48.85177,2.350074,2009-04-26 15:59:48,touristParis
48.851778,2.350077,2009-04-26 15:59:50,touristParis
48.851804,2.350074,2009-04-26 15:59:55,touristParis
48.851811,2.350045,2009-04-26 16:00:00,touristParis
48.85185,2.35,2009-04-26 16:00:05,touristParis
48.851891,2.349844,2009-04-26 16:00:10,touristParis
48.851913,2.349753,2009-04-26 16:00:15,touristParis
48.851913,2.349752,2009-04-26 16:00:20,touristParis
48.851913,2.349752,2009-04-26 16:00:23,touristParis
48.851916,2.349754,2009-04-26 16:00:25,touristParis
48.851919,2.34981,2009-04-26 16:00:30,touristParis
48.852066,2.349467,2009-04-26 16:04:54,touristParis
48.852101,2.349396,2009-04-26 16:04:59,touristParis
48.852121,2.349346,2009-04-26 16:05:04,touristParis
48.852124,2.349332,2009-04-26 16:05:09,touristParis
48.852207,2.349165,2009-04-26 16:05:14,touristParis
48.852235,2.349078,2009-04-26 16:05:19,touristParis
48.852272,2.349039,2009-04-26 16:05:24,touristParis
48.852272,2.349039,2009-04-26 16:05:27,touristParis
48.852278,2.349039,2009-04-26 16:05:29,touristParis
48.852289,2.34904,2009-04-26 16:05:34,touristParis
48.852304,2.348983,2009-04-26 16:05:39,touristParis
48.852291,2.348886,2009-04-26 16:05:44,touristParis
48.852289,2.348841,2009-04-26 16:05:49,touristParis
48.852283,2.348793,2009-04-26 16:05:54,touristParis
48.852293,2.348754,2009-04-26 16:05:59,touristParis
48.852304,2.34874,2009-04-26 16:06:04,touristParis
48.852323,2.348737,2009-04-26 16:06:09,touristParis
48.852351,2.348603,2009-04-26 16:06:13,touristParis
48.852364,2.348572,2009-04-26 16:06:18,touristParis
48.852364,2.348556,2009-04-26 16:06:23,touristParis
48.852364,2.348556,2009-04-26 16:06:26,touristParis
48.852368,2.348554,2009-04-26 16:06:28,touristParis
48.852352,2.348512,2009-04-26 16:06:33,touristParis
48.85235,2.348476,2009-04-26 16:06:38,touristParis
48.852372,2.348458,2009-04-26 16:06:43,touristParis
48.852373,2.348421,2009-04-26 16:06:48,touristParis
48.852366,2.348411,2009-04-26 16:06:53,touristParis
48.852366,2.348411,2009-04-26 16:06:56,touristParis
48.852366,2.34841,2009-04-26 16:06:58,touristParis
48.852371,2.348394,2009-04-26 16:07:03,touristParis
48.852384,2.348382,2009-04-26 16:07:08,touristParis
48.852336,2.348354,2009-04-26 16:07:13,touristParis
48.85234,2.348326,2009-04-26 16:07:18,touristParis
48.852319,2.348314,2009-04-26 16:07:23,touristParis
48.852323,2.348272,2009-04-26 16:07:28,touristParis
48.852316,2.348256,2009-04-26 16:07:33,touristParis
48.852304,2.348238,2009-04-26 16:07:38,touristParis
48.85229,2.348222,2009-04-26 16:07:43,touristParis
48.852276,2.348207,2009-04-26 16:07:48,touristParis
48.85227,2.348206,2009-04-26 16:07:53,touristParis
48.852267,2.348208,2009-04-26 16:07:58,touristParis
48.852267,2.348208,2009-04-26 16:08:01,touristParis
48.85226,2.348208,2009-04-26 16:08:03,touristParis
48.852134,2.348139,2009-04-26 16:08:07,touristParis
48.852032,2.348171,2009-04-26 16:08:11,touristParis
48.852008,2.348197,2009-04-26 16:08:16,touristParis
48.851992,2.348202,2009-04-26 16:08:21,touristParis
48.851957,2.34816,2009-04-26 16:08:26,touristParis
48.851958,2.348118,2009-04-26 16:08:31,touristParis
48.851945,2.348112,2009-04-26 16:08:36,touristParis
48.851927,2.348079,2009-04-26 16:08:41,touristParis
48.851934,2.348065,2009-04-26 16:08:46,touristParis
48.851907,2.348022,2009-04-26 16:08:51,touristParis
48.851892,2.348017,2009-04-26 16:08:56,touristParis
48.851897,2.348016,2009-04-26 16:09:01,touristParis
48.851896,2.348014,2009-04-26 16:09:06,touristParis
48.851894,2.348012,2009-04-26 16:09:11,touristParis
48.851893,2.34801,2009-04-26 16:09:16,touristParis
48.851898,2.348008,2009-04-26 16:09:21,touristParis
48.851896,2.348004,2009-04-26 16:09:26,touristParis
48.851896,2.348004,2009-04-26 16:09:29,touristParis
48.851895,2.348002,2009-04-26 16:09:31,touristParis
48.851845,2.347993,2009-04-26 16:09:36,touristParis
48.851835,2.347981,2009-04-26 16:09:41,touristParis
48.851838,2.347982,2009-04-26 16:09:46,touristParis
48.851842,2.347983,2009-04-26 16:09:51,touristParis
48.851842,2.347982,2009-04-26 16:09:56,touristParis
48.851842,2.347982,2009-04-26 16:09:59,touristParis
48.851844,2.347982,2009-04-26 16:10:01,touristParis
48.851854,2.347983,2009-04-26 16:10:06,touristParis
48.851864,2.347984,2009-04-26 16:10:11,touristParis
48.851907,2.347937,2009-04-26 16:10:16,touristParis
48.851944,2.347894,2009-04-26 16:10:21,touristParis
48.85199,2.34784,2009-04-26 16:10:26,touristParis
48.852048,2.347857,2009-04-26 16:10:31,touristParis
48.852103,2.347827,2009-04-26 16:10:36,touristParis
48.852162,2.34783,2009-04-26 16:10:41,touristParis
48.852206,2.347878,2009-04-26 16:10:46,touristParis
48.852245,2.347901,2009-04-26 16:10:51,touristParis
48.852304,2.34791,2009-04-26 16:10:56,touristParis
48.852321,2.347969,2009-04-26 16:11:01,touristParis
48.85232,2.348023,2009-04-26 16:11:06,touristParis
48.852307,2.348037,2009-04-26 16:11:11,touristParis
48.852304,2.348039,2009-04-26 16:11:16,touristParis
48.852305,2.348041,2009-04-26 16:11:21,touristParis
48.852302,2.348041,2009-04-26 16:11:26,touristParis
48.852307,2.348044,2009-04-26 16:11:31,touristParis
48.852309,2.348046,2009-04-26 16:11:36,touristParis
48.852313,2.348048,2009-04-26 16:11:41,touristParis
48.852313,2.348048,2009-04-26 16:11:44,touristParis
48.852312,2.34805,2009-04-26 16:11:46,touristParis
48.85233,2.348042,2009-04-26 16:11:51,touristParis
48.852353,2.348033,2009-04-26 16:11:56,touristParis
48.852368,2.348034,2009-04-26 16:12:01,touristParis
48.852384,2.348014,2009-04-26 16:12:06,touristParis
48.852384,2.348014,2009-04-26 16:12:09,touristParis
48.852376,2.34802,2009-04-26 16:12:11,touristParis
48.852366,2.348022,2009-04-26 16:12:16,touristParis
48.852366,2.348022,2009-04-26 16:12:19,touristParis
48.852363,2.348029,2009-04-26 16:12:21,touristParis
48.852384,2.348024,2009-04-26 16:12:26,touristParis
48.852384,2.348024,2009-04-26 16:12:29,touristParis
48.852388,2.34802,2009-04-26 16:12:31,touristParis
48.852411,2.34798,2009-04-26 16:12:36,touristParis
48.852473,2.34788,2009-04-26 16:12:39,touristParis
48.852524,2.347788,2009-04-26 16:12:44,touristParis
48.852567,2.347674,2009-04-26 16:12:49,touristParis
48.852614,2.347552,2009-04-26 16:12:53,touristParis
48.852655,2.347455,2009-04-26 16:12:58,touristParis
48.852687,2.347389,2009-04-26 16:13:03,touristParis
48.852727,2.347295,2009-04-26 16:13:08,touristParis
48.852755,2.347228,2009-04-26 16:13:13,touristParis
48.852788,2.347172,2009-04-26 16:13:18,touristParis
48.852851,2.347071,2009-04-26 16:13:23,touristParis
48.852883,2.347019,2009-04-26 16:13:28,touristParis
48.852924,2.346972,2009-04-26 16:13:33,touristParis
48.852966,2.346892,2009-04-26 16:13:38,touristParis
48.852988,2.346793,2009-04-26 16:13:43,touristParis
48.853066,2.346653,2009-04-26 16:13:47,touristParis
48.853099,2.346594,2009-04-26 16:13:52,touristParis
48.853115,2.34654,2009-04-26 16:13:57,touristParis
48.853131,2.346482,2009-04-26 16:14:02,touristParis
48.853118,2.34648,2009-04-26 16:14:07,touristParis
48.853139,2.346486,2009-04-26 16:14:12,touristParis
48.853114,2.346463,2009-04-26 16:14:17,touristParis
48.853114,2.346463,2009-04-26 16:14:20,touristParis
48.853122,2.346463,2009-04-26 16:14:22,touristParis
48.853147,2.346439,2009-04-26 16:14:27,touristParis
48.853188,2.346367,2009-04-26 16:14:32,touristParis
48.853223,2.346352,2009-04-26 16:14:37,touristParis
48.853247,2.346359,2009-04-26 16:14:42,touristParis
48.8533,2.346301,2009-04-26 16:14:47,touristParis
48.853317,2.346296,2009-04-26 16:14:52,touristParis
48.853322,2.346298,2009-04-26 16:14:57,touristParis
48.853319,2.346297,2009-04-26 16:15:02,touristParis
48.853316,2.346296,2009-04-26 16:15:07,touristParis
48.853316,2.346296,2009-04-26 16:15:10,touristParis
48.853323,2.346298,2009-04-26 16:15:12,touristParis
48.853356,2.346277,2009-04-26 16:15:17,touristParis
48.853408,2.346243,2009-04-26 16:15:22,touristParis
48.853501,2.346239,2009-04-26 16:15:27,touristParis
48.853555,2.346222,2009-04-26 16:15:32,touristParis
48.853448,2.346213,2009-04-26 16:15:37,touristParis
48.853467,2.346223,2009-04-26 16:15:42,touristParis
48.853501,2.346221,2009-04-26 16:15:47,touristParis
48.85358,2.34621,2009-04-26 16:15:52,touristParis
48.853672,2.346213,2009-04-26 16:15:55,touristParis
48.853772,2.346226,2009-04-26 16:15:58,touristParis
48.853867,2.346221,2009-04-26 16:16:03,touristParis
48.853967,2.346215,2009-04-26 16:16:07,touristParis
48.854037,2.346203,2009-04-26 16:16:12,touristParis
48.854087,2.346207,2009-04-26 16:16:17,touristParis
48.85411,2.346205,2009-04-26 16:16:22,touristParis
48.854058,2.346221,2009-04-26 16:16:27,touristParis
48.853961,2.346246,2009-04-26 16:16:32,touristParis
48.853939,2.346263,2009-04-26 16:16:37,touristParis
48.853906,2.346266,2009-04-26 16:16:42,touristParis
48.853894,2.346263,2009-04-26 16:16:47,touristParis
48.853811,2.346314,2009-04-26 16:16:49,touristParis
48.853701,2.346324,2009-04-26 16:16:51,touristParis
48.853616,2.346261,2009-04-26 16:16:56,touristParis
48.853564,2.346198,2009-04-26 16:17:00,touristParis
48.853501,2.346133,2009-04-26 16:17:05,touristParis
48.853501,2.346134,2009-04-26 16:17:10,touristParis
48.853498,2.346133,2009-04-26 16:17:15,touristParis
48.853492,2.346131,2009-04-26 16:17:20,touristParis
48.853485,2.34613,2009-04-26 16:17:25,touristParis
48.853482,2.346129,2009-04-26 16:17:30,touristParis
48.853477,2.346129,2009-04-26 16:17:35,touristParis
48.853474,2.346128,2009-04-26 16:17:40,touristParis
48.853469,2.346127,2009-04-26 16:17:45,touristParis
48.853461,2.346127,2009-04-26 16:17:50,touristParis
48.853454,2.346125,2009-04-26 16:17:55,touristParis
48.853448,2.346124,2009-04-26 16:18:00,touristParis
48.853445,2.346123,2009-04-26 16:18:05,touristParis
48.853438,2.346121,2009-04-26 16:18:10,touristParis
48.853432,2.346121,2009-04-26 16:18:15,touristParis
48.853436,2.346122,2009-04-26 16:18:20,touristParis
48.853436,2.346122,2009-04-26 16:18:23,touristParis
48.853441,2.346121,2009-04-26 16:18:25,touristParis
48.853428,2.346126,2009-04-26 16:18:30,touristParis
48.853426,2.346126,2009-04-26 16:18:35,touristParis
48.85342,2.346126,2009-04-26 16:18:40,touristParis
48.85342,2.346126,2009-04-26 16:18:43,touristParis
48.853418,2.346126,2009-04-26 16:18:45,touristParis
48.853443,2.346134,2009-04-26 16:18:50,touristParis
48.853478,2.346128,2009-04-26 16:18:55,touristParis
48.85347,2.346102,2009-04-26 16:19:00,touristParis
48.853481,2.346105,2009-04-26 16:19:05,touristParis
48.853482,2.346106,2009-04-26 16:19:10,touristParis
48.853482,2.346106,2009-04-26 16:19:13,touristParis
48.853481,2.346106,2009-04-26 16:19:15,touristParis
48.853506,2.346114,2009-04-26 16:19:20,touristParis
48.853506,2.346114,2009-04-26 16:19:23,touristParis
48.853501,2.346113,2009-04-26 16:19:25,touristParis
48.853516,2.346122,2009-04-26 16:19:30,touristParis
48.853572,2.346155,2009-04-26 16:19:35,touristParis
48.853597,2.346189,2009-04-26 16:19:40,touristParis
48.853685,2.346229,2009-04-26 16:19:44,touristParis
48.853791,2.346282,2009-04-26 16:19:49,touristParis
48.853898,2.346313,2009-04-26 16:19:53,touristParis
48.853995,2.34633,2009-04-26 16:19:57,touristParis
48.854094,2.346332,2009-04-26 16:20:02,touristParis
48.854178,2.346379,2009-04-26 16:20:07,touristParis
48.854196,2.346405,2009-04-26 16:20:12,touristParis
48.854165,2.346358,2009-04-26 16:20:17,touristParis
48.854132,2.346353,2009-04-26 16:20:22,touristParis
48.85415,2.346335,2009-04-26 16:20:27,touristParis
48.854108,2.346253,2009-04-26 16:20:32,touristParis
48.85403,2.346183,2009-04-26 16:20:35,touristParis
48.853944,2.346079,2009-04-26 16:20:40,touristParis
48.853858,2.346032,2009-04-26 16:20:44,touristParis
48.853762,2.346035,2009-04-26 16:20:47,touristParis
48.853713,2.346057,2009-04-26 16:20:52,touristParis
48.853669,2.346052,2009-04-26 16:20:57,touristParis
48.853594,2.346045,2009-04-26 16:21:02,touristParis
48.853575,2.346042,2009-04-26 16:21:07,touristParis
48.853569,2.346042,2009-04-26 16:21:12,touristParis
48.853569,2.346042,2009-04-26 16:21:15,touristParis
48.853567,2.346042,2009-04-26 16:21:17,touristParis
48.853548,2.346035,2009-04-26 16:21:22,touristParis
48.853499,2.346032,2009-04-26 16:21:27,touristParis
48.85346,2.345971,2009-04-26 16:21:32,touristParis
48.853477,2.345921,2009-04-26 16:21:37,touristParis
48.85349,2.345882,2009-04-26 16:21:42,touristParis
48.85351,2.345821,2009-04-26 16:21:47,touristParis
48.853497,2.345747,2009-04-26 16:21:52,touristParis
48.853508,2.345689,2009-04-26 16:21:57,touristParis
48.853536,2.345628,2009-04-26 16:22:02,touristParis
48.853542,2.345615,2009-04-26 16:22:07,touristParis
48.853518,2.345595,2009-04-26 16:22:12,touristParis
48.853501,2.34553,2009-04-26 16:22:17,touristParis
48.853486,2.345427,2009-04-26 16:22:22,touristParis
48.853475,2.34531,2009-04-26 16:22:27,touristParis
48.853474,2.34526,2009-04-26 16:22:32,touristParis
48.853487,2.345177,2009-04-26 16:22:37,touristParis
48.853493,2.345144,2009-04-26 16:22:42,touristParis
48.853509,2.345072,2009-04-26 16:22:47,touristParis
48.85353,2.345009,2009-04-26 16:22:52,touristParis
48.853543,2.344928,2009-04-26 16:22:57,touristParis
48.853565,2.344834,2009-04-26 16:23:02,touristParis
48.853587,2.344728,2009-04-26 16:23:07,touristParis
48.853578,2.344652,2009-04-26 16:23:12,touristParis
48.853557,2.344587,2009-04-26 16:23:17,touristParis
48.853527,2.344527,2009-04-26 16:23:22,touristParis
48.853509,2.344501,2009-04-26 16:23:27,touristParis
48.853495,2.344473,2009-04-26 16:23:32,touristParis
48.853496,2.344431,2009-04-26 16:23:37,touristParis
48.853488,2.344403,2009-04-26 16:23:42,touristParis
48.853484,2.3444,2009-04-26 16:23:47,touristParis
48.853487,2.344401,2009-04-26 16:23:52,touristParis
48.853487,2.344401,2009-04-26 16:23:57,touristParis
48.853486,2.344401,2009-04-26 16:24:02,touristParis
48.853486,2.344401,2009-04-26 16:24:05,touristParis
48.853485,2.3444,2009-04-26 16:24:07,touristParis
48.853457,2.344415,2009-04-26 16:24:12,touristParis
48.853403,2.344399,2009-04-26 16:24:17,touristParis
48.853359,2.344366,2009-04-26 16:24:22,touristParis
48.853296,2.34433,2009-04-26 16:24:27,touristParis
48.853252,2.344283,2009-04-26 16:24:32,touristParis
48.853228,2.344264,2009-04-26 16:24:37,touristParis
48.853175,2.344264,2009-04-26 16:24:42,touristParis
48.85318,2.344277,2009-04-26 16:24:47,touristParis
48.853178,2.344276,2009-04-26 16:24:52,touristParis
48.853178,2.344276,2009-04-26 16:24:55,touristParis
48.853182,2.344275,2009-04-26 16:24:57,touristParis
48.853169,2.344238,2009-04-26 16:25:02,touristParis
48.853169,2.344238,2009-04-26 16:25:05,touristParis
48.853161,2.344238,2009-04-26 16:25:07,touristParis
48.853185,2.344239,2009-04-26 16:25:12,touristParis
48.8532,2.344231,2009-04-26 16:25:17,touristParis
48.853202,2.34423,2009-04-26 16:25:22,touristParis
48.853204,2.344231,2009-04-26 16:25:27,touristParis
48.853205,2.344231,2009-04-26 16:25:32,touristParis
48.853204,2.344229,2009-04-26 16:25:37,touristParis
48.853204,2.344229,2009-04-26 16:25:40,touristParis
48.853203,2.344228,2009-04-26 16:25:42,touristParis
48.853216,2.344237,2009-04-26 16:25:47,touristParis
48.853225,2.344232,2009-04-26 16:25:52,touristParis
48.853239,2.344228,2009-04-26 16:25:57,touristParis
48.853258,2.344228,2009-04-26 16:26:02,touristParis
48.853282,2.344246,2009-04-26 16:26:07,touristParis
48.853305,2.344276,2009-04-26 16:26:12,touristParis
48.855542,2.289437,2009-04-26 16:51:50,touristParis
48.855518,2.289415,2009-04-26 16:51:55,touristParis
48.855565,2.289454,2009-04-26 16:52:01,touristParis
48.855587,2.289454,2009-04-26 16:52:06,touristParis
48.85555,2.289363,2009-04-26 16:52:11,touristParis
48.85562,2.289315,2009-04-26 16:52:16,touristParis
48.855679,2.289307,2009-04-26 16:52:21,touristParis
48.85574,2.289284,2009-04-26 16:52:26,touristParis
48.855798,2.289278,2009-04-26 16:52:31,touristParis
48.855847,2.289254,2009-04-26 16:52:36,touristParis
48.85588,2.289259,2009-04-26 16:52:41,touristParis
48.855951,2.289289,2009-04-26 16:52:46,touristParis
48.855977,2.289319,2009-04-26 16:52:51,touristParis
48.856031,2.289333,2009-04-26 16:52:56,touristParis
48.856069,2.28934,2009-04-26 16:53:01,touristParis
48.856121,2.289354,2009-04-26 16:53:06,touristParis
48.856166,2.289371,2009-04-26 16:53:11,touristParis
48.856209,2.28939,2009-04-26 16:53:16,touristParis
48.856256,2.289391,2009-04-26 16:53:21,touristParis
48.8563,2.289408,2009-04-26 16:53:26,touristParis
48.856338,2.289446,2009-04-26 16:53:31,touristParis
48.856375,2.289455,2009-04-26 16:53:36,touristParis
48.856391,2.289465,2009-04-26 16:53:41,touristParis
48.856429,2.289488,2009-04-26 16:53:46,touristParis
48.856464,2.289507,2009-04-26 16:53:51,touristParis
48.8565,2.289536,2009-04-26 16:53:56,touristParis
48.85654,2.289558,2009-04-26 16:54:01,touristParis
48.856582,2.289561,2009-04-26 16:54:06,touristParis
48.85663,2.289588,2009-04-26 16:54:11,touristParis
48.856668,2.28958,2009-04-26 16:54:16,touristParis
48.856711,2.289615,2009-04-26 16:54:21,touristParis
48.856746,2.289646,2009-04-26 16:54:26,touristParis
48.856784,2.289664,2009-04-26 16:54:31,touristParis
48.856824,2.289694,2009-04-26 16:54:36,touristParis
48.85685,2.289711,2009-04-26 16:54:41,touristParis
48.856897,2.289738,2009-04-26 16:54:46,touristParis
48.856926,2.289737,2009-04-26 16:54:51,touristParis
48.856969,2.289797,2009-04-26 16:54:56,touristParis
48.856996,2.28979,2009-04-26 16:55:01,touristParis
48.857026,2.2898,2009-04-26 16:55:06,touristParis
48.857055,2.289832,2009-04-26 16:55:11,touristParis
48.857095,2.289874,2009-04-26 16:55:16,touristParis
48.857147,2.289907,2009-04-26 16:55:21,touristParis
48.857188,2.289966,2009-04-26 16:55:26,touristParis
48.857239,2.290022,2009-04-26 16:55:31,touristParis
48.857271,2.290061,2009-04-26 16:55:36,touristParis
48.857328,2.290104,2009-04-26 16:55:41,touristParis
48.857357,2.290139,2009-04-26 16:55:46,touristParis
48.857393,2.290174,2009-04-26 16:55:51,touristParis
48.857415,2.290222,2009-04-26 16:55:56,touristParis
48.857454,2.290227,2009-04-26 16:56:01,touristParis
48.857486,2.290279,2009-04-26 16:56:06,touristParis
48.857529,2.290312,2009-04-26 16:56:11,touristParis
48.857572,2.290363,2009-04-26 16:56:16,touristParis
48.857617,2.290424,2009-04-26 16:56:21,touristParis
48.857659,2.290466,2009-04-26 16:56:26,touristParis
48.857696,2.29053,2009-04-26 16:56:31,touristParis
48.857739,2.290578,2009-04-26 16:56:36,touristParis
48.857783,2.290621,2009-04-26 16:56:41,touristParis
48.857815,2.290669,2009-04-26 16:56:46,touristParis
48.857846,2.290746,2009-04-26 16:56:51,touristParis
48.857877,2.290798,2009-04-26 16:56:56,touristParis
48.857904,2.29087,2009-04-26 16:57:01,touristParis
48.857932,2.290916,2009-04-26 16:57:06,touristParis
48.857976,2.290983,2009-04-26 16:57:11,touristParis
48.858148,2.291291,2009-04-26 17:13:56,touristParis
48.858127,2.291355,2009-04-26 17:14:01,touristParis
48.858093,2.291403,2009-04-26 17:14:06,touristParis
48.858088,2.291417,2009-04-26 17:14:11,touristParis
48.858076,2.291465,2009-04-26 17:14:16,touristParis
48.858083,2.291509,2009-04-26 17:14:21,touristParis
48.858099,2.291497,2009-04-26 17:14:26,touristParis
48.858094,2.291443,2009-04-26 17:14:31,touristParis
48.858122,2.291419,2009-04-26 17:14:36,touristParis
48.858172,2.291388,2009-04-26 17:14:41,touristParis
48.858206,2.29142,2009-04-26 17:14:46,touristParis
48.858247,2.291483,2009-04-26 17:14:51,touristParis
48.858293,2.291525,2009-04-26 17:14:56,touristParis
48.858348,2.291579,2009-04-26 17:15:01,touristParis
48.858397,2.291623,2009-04-26 17:15:06,touristParis
48.85843,2.29167,2009-04-26 17:15:11,touristParis
48.858469,2.291734,2009-04-26 17:15:16,touristParis
48.858516,2.291789,2009-04-26 17:15:21,touristParis
48.858569,2.291847,2009-04-26 17:15:26,touristParis
48.85861,2.291916,2009-04-26 17:15:31,touristParis
48.858652,2.292,2009-04-26 17:15:36,touristParis
48.858704,2.29206,2009-04-26 17:15:41,touristParis
48.858744,2.292129,2009-04-26 17:15:46,touristParis
48.858792,2.292191,2009-04-26 17:15:51,touristParis
48.858839,2.292257,2009-04-26 17:15:56,touristParis
48.858872,2.292328,2009-04-26 17:16:01,touristParis
48.858909,2.292392,2009-04-26 17:16:06,touristParis
48.858911,2.292469,2009-04-26 17:16:11,touristParis
48.858908,2.292564,2009-04-26 17:16:16,touristParis
48.858934,2.292626,2009-04-26 17:16:21,touristParis
48.858955,2.292691,2009-04-26 17:16:26,touristParis
48.85895,2.292771,2009-04-26 17:16:31,touristParis
48.858917,2.29284,2009-04-26 17:16:36,touristParis
48.858893,2.292893,2009-04-26 17:16:41,touristParis
48.858897,2.292889,2009-04-26 17:16:46,touristParis
48.858898,2.29289,2009-04-26 17:16:51,touristParis
48.858899,2.29289,2009-04-26 17:16:56,touristParis
48.8589,2.292894,2009-04-26 17:17:01,touristParis
48.858901,2.292896,2009-04-26 17:17:06,touristParis
48.858901,2.292896,2009-04-26 17:17:09,touristParis
